147	112
178	273
342	87
343	87
158	293
140	326
277	48
162	57
163	57
215	269
136	251
137	251
192	251
138	207
139	207
138	326
139	326
138	8
139	8
197	336
198	336
519	66
520	66
521	66
320	79
169	21
170	21
336	59
239	59
11	59
12	59
350	59
203	187
142	186
445	186
136	59
137	59
364	57
365	57
111	131
112	131
123	131
132	131
133	131
214	48
176	275
191	59
169	273
135	190
172	190
173	190
174	190
522	190
523	190
154	8
156	8
175	8
210	8
213	8
241	8
522	8
523	8
526	8
204	289
142	207
289	203
134	333
135	333
151	333
175	333
186	333
526	333
202	190
538	190
202	131
203	131
182	62
181	251
178	224
182	224
208	224
161	131
331	131
216	251
505	251
135	219
172	219
173	219
174	219
175	219
522	219
523	219
169	63
170	63
241	226
412	259
474	259
215	66
227	207
162	224
163	224
539	11
176	51
177	51
178	51
522	48
523	48
108	146
111	146
219	62
186	216
211	216
212	216
288	209
312	209
483	209
431	209
183	248
163	65
350	65
214	275
156	123
187	89
187	35
188	35
202	35
203	35
219	35
235	51
235	48
400	251
268	326
210	236
249	236
283	236
285	236
522	236
523	236
211	163
212	163
203	251
205	251
224	251
410	251
137	224
144	224
147	224
169	224
186	224
194	224
196	224
201	224
235	224
240	224
263	224
267	224
276	224
281	224
282	224
284	224
299	224
311	224
329	224
352	224
378	224
385	224
389	224
425	224
426	224
445	224
450	224
469	224
472	224
486	224
513	224
539	224
497	48
293	326
164	187
187	67
187	338
208	179
201	251
412	62
136	57
137	57
187	85
146	251
537	275
191	83
183	104
183	163
178	57
146	62
157	62
239	62
271	207
214	273
147	207
274	35
274	67
250	174
400	275
218	190
138	10
139	10
135	10
151	10
154	10
164	10
166	10
173	10
174	10
188	10
199	10
210	10
213	10
214	10
215	10
235	10
236	10
237	10
238	10
254	10
260	10
271	10
266	10
276	10
277	10
274	10
282	10
292	10
299	10
310	10
320	10
329	10
330	10
356	10
387	10
433	10
443	10
446	10
468	10
473	10
480	10
489	10
492	10
502	10
503	10
504	10
508	10
522	10
523	10
534	10
187	298
148	303
156	303
159	303
160	303
169	303
170	303
175	303
187	303
192	303
336	100
186	100
187	100
150	100
209	100
123	100
55	100
154	100
165	100
204	100
250	100
276	48
393	48
262	132
274	293
187	212
340	62
269	251
16	326
17	326
114	326
115	326
161	87
22	250
138	168
138	251
187	168
135	215
172	215
173	215
174	215
175	215
522	215
523	215
11	180
12	180
336	180
183	180
337	180
293	180
311	180
113	180
305	180
299	180
98	180
99	180
526	180
241	180
186	180
131	324
187	324
150	62
209	62
345	174
345	303
161	27
161	28
161	144
211	27
211	28
211	144
212	27
212	28
212	144
236	27
236	28
236	144
187	262
182	86
284	86
322	86
383	86
428	86
445	86
465	86
470	86
476	86
156	51
157	226
336	38
138	38
201	273
336	87
117	87
185	242
185	245
350	245
156	231
159	231
160	231
193	231
169	146
170	146
268	184
214	184
486	87
218	317
218	316
202	128
203	128
11	335
12	335
114	335
98	335
99	335
100	335
53	335
54	335
177	335
505	335
539	335
540	335
519	335
520	335
521	335
122	335
188	335
191	335
263	335
354	335
31	335
33	335
35	335
219	293
392	48
7	313
540	313
52	313
134	259
173	259
175	259
522	259
114	157
171	157
1	293
522	117
523	117
274	240
187	45
204	203
502	258
503	258
504	258
72	47
73	47
183	207
197	59
198	59
112	275
114	275
187	330
435	208
290	77
55	208
53	264
54	264
5	264
537	335
144	335
136	62
137	62
201	276
107	276
120	276
339	276
11	248
269	248
223	248
224	248
225	248
266	248
273	248
374	326
375	326
187	2
450	117
14	16
288	251
229	251
230	251
231	251
232	251
285	251
124	87
54	87
23	87
108	87
150	203
209	203
218	203
235	203
188	203
22	203
187	203
280	203
10	203
176	203
121	203
130	112
144	273
235	223
235	131
313	147
16	16
17	16
522	184
523	184
538	163
1	163
2	163
3	163
4	163
5	163
6	163
7	163
8	163
9	163
10	163
146	87
187	184
170	251
132	59
133	59
55	89
93	89
202	89
203	89
522	89
523	89
211	250
212	250
279	187
280	187
114	131
329	131
299	240
539	293
540	293
13	293
21	259
22	259
241	235
127	131
192	336
112	117
114	117
130	59
263	48
390	48
400	48
52	326
354	98
105	326
223	335
226	335
216	139
124	139
303	139
53	139
54	139
466	293
297	273
176	293
177	293
178	293
178	275
274	87
274	335
274	60
279	87
279	335
279	60
280	87
280	335
280	60
274	273
274	310
279	273
279	310
280	273
280	310
275	48
202	254
203	254
1	60
2	60
3	60
4	60
5	60
6	60
7	60
8	60
9	60
10	60
237	60
238	60
211	60
212	60
518	259
163	87
4	288
53	288
54	288
13	288
539	288
299	251
208	336
136	254
137	254
138	254
139	254
140	254
141	254
340	254
72	254
73	254
207	254
192	254
208	254
522	254
523	254
525	254
210	254
188	254
191	254
372	254
373	254
117	254
187	254
271	254
400	254
165	254
299	254
103	254
205	254
274	254
120	117
120	62
178	117
55	48
335	184
145	60
183	60
164	293
49	59
439	59
346	48
348	128
348	207
115	279
213	132
20	128
55	59
51	48
117	131
117	273
223	35
224	35
55	117
14	59
15	59
172	117
136	48
137	48
290	48
411	222
302	222
387	62
388	62
110	293
218	168
132	57
133	57
162	91
163	91
164	91
202	87
130	168
130	92
150	168
209	168
169	198
170	198
176	198
177	198
19	86
266	168
273	168
269	48
110	117
162	128
163	128
176	128
177	128
178	128
271	128
55	128
241	128
538	128
9	128
502	128
503	128
504	128
178	62
178	142
11	277
12	277
201	277
218	277
223	277
224	277
225	277
133	277
212	277
235	277
539	57
299	57
72	57
73	57
348	57
201	57
109	57
214	57
150	57
209	57
207	57
111	57
282	57
28	57
154	57
20	57
120	57
16	57
17	57
314	57
187	163
483	207
53	293
54	293
197	74
198	74
4	286
67	286
68	286
100	286
142	286
229	286
230	286
231	286
232	286
233	286
234	286
187	286
202	168
203	168
225	98
171	57
52	151
274	59
169	59
169	48
169	87
170	59
170	87
171	59
171	48
171	87
41	48
42	48
43	48
343	157
350	117
115	117
350	62
115	62
239	57
125	57
31	251
181	162
14	131
15	131
350	273
378	57
11	87
11	128
11	112
41	87
41	128
41	112
42	87
42	128
42	112
43	87
43	128
43	112
120	87
120	112
126	87
126	112
151	87
151	128
151	112
176	87
176	112
184	87
184	128
184	112
328	59
191	275
182	60
187	112
1	240
2	240
3	240
4	240
5	240
6	240
7	240
8	240
9	240
10	240
136	240
137	240
139	240
140	240
141	240
218	26
223	26
224	26
225	26
235	26
236	26
237	26
238	26
239	26
240	26
41	32
42	32
43	32
394	48
293	128
111	128
111	326
163	335
164	335
115	128
111	275
181	275
1	128
114	62
98	62
99	62
100	62
177	102
205	223
329	223
142	223
144	223
537	223
120	223
157	223
158	223
135	226
175	226
210	226
19	226
186	226
142	226
192	226
348	226
173	226
174	226
522	226
523	226
502	226
503	226
504	226
224	48
132	180
133	180
41	326
42	326
43	326
113	334
274	184
134	266
95	266
1	48
14	250
15	250
538	250
176	208
177	208
178	208
182	208
316	208
156	208
110	208
187	174
223	174
224	174
236	174
52	306
238	306
348	306
342	306
138	306
139	306
135	250
279	250
280	250
1	250
2	250
3	250
4	250
5	250
6	250
7	250
8	250
9	250
10	250
11	62
12	62
279	59
280	59
169	329
170	329
539	251
136	208
137	208
519	131
520	131
521	131
197	250
198	250
223	242
224	242
538	242
135	335
172	335
20	335
227	48
228	48
157	190
53	87
181	112
202	202
204	231
176	207
177	207
178	207
130	239
526	239
522	239
523	239
132	87
133	87
213	87
215	87
526	87
173	87
174	87
114	41
131	41
187	41
336	41
1	41
2	41
3	41
276	187
16	187
17	187
5	48
130	87
4	197
9	197
336	326
181	326
322	326
323	326
324	326
22	131
540	117
157	117
263	246
279	159
11	235
12	235
98	235
99	235
100	235
182	117
187	266
536	87
112	272
189	224
302	131
179	113
157	113
505	113
439	113
335	113
355	113
316	113
21	113
516	113
178	113
323	113
293	113
112	100
132	193
181	293
274	300
176	41
177	41
178	41
110	41
316	41
263	59
204	117
502	261
503	261
504	261
188	310
175	187
209	48
138	57
139	57
140	57
141	57
328	193
316	335
178	335
110	335
134	335
176	335
175	335
173	335
174	335
522	335
523	335
1	59
2	59
3	59
115	321
501	13
115	60
117	60
13	112
299	112
539	112
333	13
161	13
183	235
378	335
290	57
202	251
55	226
18	131
241	131
120	131
177	131
157	131
354	57
135	146
151	146
172	146
124	211
18	224
187	224
181	224
213	48
328	188
156	306
431	190
112	184
197	335
198	335
11	151
12	151
350	334
115	334
391	57
187	319
336	319
192	319
470	326
115	208
131	293
193	87
105	87
505	87
98	87
99	87
197	87
198	87
8	326
293	117
130	330
241	330
11	330
12	330
279	330
100	330
106	330
107	330
519	341
520	341
521	341
161	293
211	293
212	293
300	57
130	250
336	224
489	224
241	224
198	224
150	211
150	231
150	190
117	59
202	59
134	59
214	59
18	59
225	59
4	59
204	59
274	117
279	117
280	117
73	117
274	62
279	62
280	62
73	62
447	16
6	293
225	117
225	62
41	73
42	73
43	73
102	59
502	330
503	330
504	330
55	330
112	85
114	85
482	162
387	135
388	135
389	135
390	135
391	135
392	135
393	135
394	135
397	135
396	135
398	135
399	135
400	135
279	277
280	277
13	142
93	142
165	142
161	142
13	62
93	62
165	62
141	62
161	62
14	142
15	142
138	62
139	62
276	131
22	326
519	87
520	87
521	87
163	296
350	296
276	87
187	301
114	301
112	301
523	259
525	259
218	57
100	87
123	59
269	34
293	293
201	87
79	167
80	167
81	167
82	167
83	167
84	167
85	167
86	167
187	208
132	240
133	240
218	153
225	153
223	153
224	153
30	152
289	151
290	151
115	211
211	57
212	57
278	32
187	98
1	168
2	168
3	168
4	168
5	168
6	168
7	168
8	168
9	168
10	168
163	59
223	57
224	57
225	57
123	57
235	59
13	48
13	336
46	105
508	142
59	142
110	142
536	142
93	189
94	189
98	242
99	242
13	190
289	336
187	341
187	240
500	240
22	275
16	100
17	100
343	294
203	207
241	62
134	231
135	231
172	231
175	231
173	231
522	231
277	87
169	272
170	272
287	326
271	57
156	57
279	226
280	226
143	61
333	341
112	190
316	326
12	248
67	16
68	16
539	294
124	294
312	294
165	294
130	32
266	87
30	151
30	202
159	202
160	202
112	197
115	134
130	134
12	87
539	87
391	293
487	293
477	240
481	240
112	288
93	59
203	59
207	174
120	275
339	293
